id,value,type
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
population.1.0,1,1.0
